customer_key,prefix,first_name,last_name,birth_date,marital_status,gender,email_address,annual_income,total_children,education_level,occupation,home_owner,age
16081,MR.,Arturo,Cai,1968-03-21,Married,Male,arturo23@adventure-works.com,70000,2,Bachelors,Skilled Manual,Y,58
16082,MRS.,Autumn,Zeng,1968-05-22,Single,Female,autumn21@adventure-works.com,70000,2,Bachelors,Skilled Manual,N,58
16083,MRS.,Mindy,Raje,1967-07-03,Married,Female,mindy18@adventure-works.com,40000,5,High School,Skilled Manual,Y,59
16084,MS.,Allison,Wright,1967-11-17,Single,Female,allison43@adventure-works.com,40000,0,Bachelors,Professional,N,59
16085,MR.,Trevor,Gonzales,1970-01-10,Married,Male,trevor17@adventure-works.com,60000,1,Graduate Degree,Professional,Y,56
16086,MR.,Charles,Watson,1970-05-11,Married,Male,charles47@adventure-works.com,70000,4,Graduate Degree,Professional,Y,56
16087,MR.,Micah,Chen,1970-06-13,Single,Male,micah12@adventure-works.com,70000,4,Graduate Degree,Professional,Y,56
16088,MR.,Bryce,Sanders,1967-07-10,Single,Male,bryce3@adventure-works.com,40000,0,Bachelors,Professional,N,59
16089,MR.,Lucas,Brooks,1967-08-03,Married,Male,lucas72@adventure-works.com,50000,2,Bachelors,Skilled Manual,Y,59
16090,MRS.,Emma,White,1967-07-04,Single,Female,emma12@adventure-works.com,50000,2,Bachelors,Skilled Manual,Y,59
16091,MRS.,Alyssa,Lewis,1967-04-25,Single,Female,alyssa21@adventure-works.com,50000,2,Bachelors,Skilled Manual,N,59
16092,MS.,Jessica,Bryant,1966-01-02,Married,Female,jessica42@adventure-works.com,60000,0,Graduate Degree,Professional,Y,60
16093,MS.,Kaitlyn,Morris,1966-03-02,Single,Female,kaitlyn48@adventure-works.com,60000,0,Graduate Degree,Professional,Y,60
16094,MS.,Kayla,Brown,1966-11-12,Single,Female,kayla4@adventure-works.com,60000,0,Graduate Degree,Professional,Y,60
16095,MR.,Marcus,Garcia,1966-02-11,Married,Male,marcus17@adventure-works.com,70000,4,Graduate Degree,Professional,Y,60
16096,MR.,Kenneth,She,1969-01-25,Married,Male,kenneth1@adventure-works.com,60000,2,Graduate Degree,Professional,Y,57
16097,MRS.,Jessica,Stewart,1969-11-05,Single,Female,jessica0@adventure-works.com,60000,2,Graduate Degree,Professional,Y,57
16098,MRS.,Jasmine,Diaz,1969-09-06,Married,Female,jasmine61@adventure-works.com,70000,5,Graduate Degree,Professional,Y,57
16099,MR.,Julian,Jenkins,1969-08-09,Married,Male,julian8@adventure-works.com,70000,5,Graduate Degree,Professional,Y,57
16100,MR.,Jose,Johnson,1969-04-03,Single,Male,jose57@adventure-works.com,70000,5,Graduate Degree,Professional,Y,57
16101,MRS.,Mary,Lopez,1969-09-19,Married,Female,mary34@adventure-works.com,80000,2,Graduate Degree,Professional,Y,57
16102,MR.,Marcus,Alexander,1965-08-14,Single,Male,marcus68@adventure-works.com,40000,0,Bachelors,Professional,N,61
16103,MRS.,Haley,Hill,1965-10-11,Single,Female,haley56@adventure-works.com,80000,3,Bachelors,Skilled Manual,Y,61
16104,MRS.,Jordan,Hernandez,1965-11-04,Single,Female,jordan47@adventure-works.com,80000,3,Bachelors,Skilled Manual,Y,61
16105,MRS.,Kristy,Diaz,1965-02-04,Single,Female,kristy3@adventure-works.com,80000,3,Bachelors,Skilled Manual,Y,61
16106,MR.,Ian,Barnes,1965-03-21,Married,Male,ian43@adventure-works.com,60000,0,Graduate Degree,Professional,Y,61
16107,MRS.,Jordan,Edwards,1964-04-20,Single,Female,jordan30@adventure-works.com,50000,4,Bachelors,Skilled Manual,Y,62
16108,MR.,Bryce,Howard,1964-06-24,Single,Male,bryce10@adventure-works.com,60000,4,Bachelors,Skilled Manual,N,62
16109,MR.,Adam,Turner,1964-07-05,Single,Male,adam35@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y,62
16110,MR.,Brandon,Long,1964-07-01,Married,Male,brandon7@adventure-works.com,60000,4,Bachelors,Skilled Manual,Y,62
16111,MRS.,Allison,Green,1963-08-09,Single,Female,allison37@adventure-works.com,70000,4,Bachelors,Skilled Manual,Y,63
16112,MR.,Frank,Munoz,1963-03-05,Single,Male,frank15@adventure-works.com,70000,4,Bachelors,Professional,Y,63
16113,MR.,Roger,Lal,1963-02-13,Single,Male,roger36@adventure-works.com,70000,4,Bachelors,Professional,N,63
16114,MR.,Gavin,Ross,1963-03-14,Married,Male,gavin3@adventure-works.com,70000,4,Bachelors,Professional,Y,63
16115,MS.,Jennifer,Diaz,1968-06-13,Single,Female,jennifer95@adventure-works.com,70000,0,Bachelors,Professional,N,58
16116,MR.,Begoña,Hurtado,1968-06-06,Single,Male,begoña0@adventure-works.com,70000,0,Bachelors,Professional,Y,58
16117,MR.,Brad,Lal,1962-11-02,Married,Male,brad8@adventure-works.com,40000,4,High School,Skilled Manual,Y,64
16118,MR.,James,Wright,1962-09-03,Married,Male,james70@adventure-works.com,70000,1,Bachelors,Professional,N,64
16119,MRS.,Hailey,Watson,1961-09-12,Married,Female,hailey18@adventure-works.com,40000,4,High School,Skilled Manual,Y,65
16120,MR.,Bryce,Ramirez,1961-04-14,Married,Male,bryce6@adventure-works.com,40000,4,High School,Skilled Manual,Y,65
16121,MRS.,Kaitlyn,Ross,1961-05-04,Married,Female,kaitlyn71@adventure-works.com,40000,4,High School,Skilled Manual,N,65
16122,MR.,Jason,Phillips,1961-12-16,Married,Male,jason35@adventure-works.com,40000,4,High School,Skilled Manual,Y,65
16123,MRS.,Natalie,Patterson,1961-07-08,Married,Female,natalie33@adventure-works.com,40000,4,High School,Skilled Manual,Y,65
16124,MR.,Eduardo,Murphy,1961-11-03,Married,Male,eduardo82@adventure-works.com,40000,4,High School,Skilled Manual,Y,65
16125,MRS.,Victoria,Watson,1961-03-06,Married,Female,victoria45@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,65
16126,MRS.,Faith,Kelly,1961-07-17,Married,Female,faith24@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,65
16127,MRS.,Amanda,Edwards,1961-03-17,Married,Female,amanda45@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,65
16128,MRS.,Destiny,Ward,1961-06-24,Married,Female,destiny38@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,65
16129,MRS.,Jordyn,Russell,1960-10-11,Single,Female,jordyn18@adventure-works.com,40000,4,High School,Skilled Manual,Y,66
16130,MS.,Mike,Seamans,1960-12-24,Single,Female,mike5@adventure-works.com,40000,0,Bachelors,Professional,N,66
16131,MR.,Albert,Romero,1960-05-14,Single,Male,albert11@adventure-works.com,40000,0,Bachelors,Professional,N,66
16132,MRS.,Sierra,Nelson,1960-12-03,Married,Female,sierra9@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,66
16133,MR.,Dylan,Simmons,1967-08-13,Single,Male,dylan14@adventure-works.com,50000,0,Partial College,Skilled Manual,N,59
16134,MR.,Roy,Hernandez,1967-06-06,Single,Male,roy24@adventure-works.com,50000,0,Partial College,Skilled Manual,N,59
16135,MS.,Chelsea,Raman,1967-07-01,Single,Female,chelsea13@adventure-works.com,50000,0,Partial College,Skilled Manual,N,59
16136,MR.,George,Srini,1967-06-04,Single,Male,george14@adventure-works.com,50000,0,Partial College,Skilled Manual,N,59
16137,MR.,Timothy,King,1967-03-15,Single,Male,timothy45@adventure-works.com,50000,0,Partial College,Skilled Manual,Y,59
16138,MR.,David,Butler,1967-02-09,Single,Male,david47@adventure-works.com,60000,0,Graduate Degree,Professional,N,59
16139,MRS.,Jacqueline,Alexander,1960-08-25,Married,Female,jacqueline19@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,66
16140,MR.,Seth,Harris,1960-04-04,Married,Male,seth14@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,66
16141,MRS.,Shelby,Ramirez,1960-11-01,Married,Female,shelby7@adventure-works.com,60000,1,Partial College,Skilled Manual,Y,66
16142,MRS.,Sophia,King,1959-01-11,Single,Female,sophia17@adventure-works.com,60000,4,Bachelors,Professional,Y,67
16143,MRS.,Sara,Evans,1959-03-19,Married,Female,sara25@adventure-works.com,60000,4,Bachelors,Professional,Y,67
16144,MR.,Patrick,Kelly,1959-12-04,Married,Male,patrick8@adventure-works.com,70000,1,Graduate Degree,Professional,Y,67
16145,MRS.,Sydney,Anderson,1959-10-25,Single,Female,sydney73@adventure-works.com,70000,5,Graduate Degree,Professional,Y,67
16146,MRS.,Jacquelyn,Saunders,1959-02-21,Married,Female,jacquelyn21@adventure-works.com,80000,1,Graduate Degree,Professional,Y,67
16147,MR.,Nathan,Griffin,1958-11-24,Married,Male,nathan17@adventure-works.com,80000,1,Partial College,Skilled Manual,Y,68
16148,MRS.,Karen,Walker,1958-03-26,Married,Female,karen9@adventure-works.com,80000,1,Partial College,Skilled Manual,Y,68
16149,MR.,Dalton,Perry,1958-03-01,Single,Male,dalton53@adventure-works.com,60000,3,Bachelors,Professional,Y,68
16150,MRS.,Nicole,Thompson,1958-02-13,Married,Female,nicole16@adventure-works.com,60000,1,Bachelors,Professional,Y,68
16151,MRS.,Chloe,Sanchez,1958-01-03,Married,Female,chloe46@adventure-works.com,60000,1,Bachelors,Professional,Y,68
16152,MRS.,Katherine,Evans,1958-11-16,Married,Female,katherine49@adventure-works.com,70000,5,Graduate Degree,Professional,Y,68
16153,MR.,Eric,Jai,1958-04-11,Married,Male,eric40@adventure-works.com,70000,5,Graduate Degree,Professional,Y,68
16154,MRS.,Jennifer,Scott,1958-12-06,Married,Female,jennifer16@adventure-works.com,70000,5,Bachelors,Professional,Y,68
16155,MRS.,Joan,Jenkins,1969-04-10,Married,Female,joan6@adventure-works.com,80000,4,Graduate Degree,Management,Y,57
16156,MR.,Javier,Hernandez,1969-09-11,Married,Male,javier0@adventure-works.com,90000,1,Graduate Degree,Management,Y,57
16157,MRS.,Cindy,Raman,1969-04-27,Married,Female,cindy12@adventure-works.com,90000,1,Graduate Degree,Management,N,57
16159,MRS.,Mindy,Goldberg,1969-06-21,Married,Female,mindy24@adventure-works.com,100000,1,Graduate Degree,Management,Y,57
16160,MRS.,Erika,Hernandez,1968-06-20,Married,Female,erika3@adventure-works.com,60000,2,Bachelors,Professional,Y,58
16161,MRS.,Jodi,Deng,1968-08-24,Married,Female,jodi1@adventure-works.com,60000,2,Bachelors,Professional,Y,58
16162,MRS.,Mackenzie,Morgan,1968-09-26,Single,Female,mackenzie21@adventure-works.com,70000,5,Bachelors,Professional,Y,58
16163,MR.,Willie,Chande,1967-12-15,Single,Male,willie34@adventure-works.com,60000,2,Bachelors,Professional,Y,59
16164,MRS.,Amy,Liang,1967-02-02,Single,Female,amy23@adventure-works.com,60000,2,Bachelors,Professional,Y,59
16165,MRS.,Jenny,Liu,1967-02-03,Married,Female,jenny6@adventure-works.com,70000,5,Bachelors,Professional,Y,59
16166,MRS.,April,Goel,1967-08-10,Married,Female,april15@adventure-works.com,70000,5,Bachelors,Professional,Y,59
16167,MR.,Devin,Moore,1967-01-06,Married,Male,devin6@adventure-works.com,70000,5,Bachelors,Professional,Y,59
16168,MRS.,Kathryn,Ashe,1967-09-08,Married,Female,kathryn20@adventure-works.com,70000,5,Bachelors,Professional,Y,59
16169,MR.,Dennis,Lin,1967-03-17,Single,Male,dennis9@adventure-works.com,70000,5,Bachelors,Professional,Y,59
16170,MR.,Juan,Rubio,1966-09-08,Single,Male,juan8@adventure-works.com,80000,5,Graduate Degree,Management,Y,60
16171,MR.,Bruce,Ruiz,1966-04-06,Married,Male,bruce24@adventure-works.com,80000,5,Graduate Degree,Management,Y,60
16172,MRS.,Janelle,Perez,1966-10-11,Single,Female,janelle18@adventure-works.com,80000,5,Bachelors,Professional,Y,60
16173,MR.,Cory,Rana,1965-01-06,Married,Male,cory9@adventure-works.com,60000,2,Bachelors,Professional,Y,61
16174,MRS.,Melinda,Hernandez,1965-03-24,Single,Female,melinda0@adventure-works.com,60000,3,Bachelors,Professional,N,61
16175,MR.,Tony,Shan,1965-09-05,Single,Male,tony13@adventure-works.com,60000,3,Bachelors,Professional,N,61
16176,MS.,Michele,Torres,1968-08-19,Single,Female,michele45@adventure-works.com,70000,0,Bachelors,Professional,Y,58
16177,MS.,Bethany,Nath,1968-09-10,Single,Female,bethany22@adventure-works.com,70000,0,Bachelors,Professional,N,58
16178,MR.,Alfredo,Carlson,1968-11-16,Married,Male,alfredo19@adventure-works.com,80000,5,Bachelors,Professional,Y,58
16179,MRS.,Jamie,Zhao,1968-08-22,Single,Female,jamie13@adventure-works.com,80000,5,Bachelors,Professional,Y,58
16180,MR.,Kyle,Perez,1965-08-22,Single,Male,kyle33@adventure-works.com,70000,0,Bachelors,Professional,N,61
16181,MS.,Daisy,Rubio,1965-06-23,Single,Female,daisy16@adventure-works.com,70000,0,Bachelors,Professional,N,61
16182,MR.,Louis,Sun,1964-04-21,Married,Male,louis7@adventure-works.com,60000,3,Bachelors,Professional,Y,62
16183,MRS.,Tanya,Carlson,1964-11-04,Single,Female,tanya15@adventure-works.com,60000,3,Bachelors,Professional,Y,62
16184,MRS.,Christine,She,1964-06-06,Married,Female,christine0@adventure-works.com,60000,4,Bachelors,Professional,Y,62
16185,MR.,Grant,Raji,1964-12-13,Single,Male,grant23@adventure-works.com,60000,4,Bachelors,Professional,Y,62
16186,MS.,Bethany,Raji,1974-07-25,Single,Female,bethany2@adventure-works.com,30000,0,Partial College,Clerical,Y,52
16187,MR.,Louis,Hu,1980-08-17,Single,Male,louis15@adventure-works.com,20000,0,Partial High School,Manual,N,46
16188,MS.,Teresa,Torres,1980-04-05,Single,Female,teresa12@adventure-works.com,20000,0,Partial High School,Manual,N,46
16189,MS.,Amanda,Hughes,1979-04-02,Married,Female,amanda32@adventure-works.com,30000,0,Partial College,Clerical,N,47
16190,MR.,Lance,Alvarez,1979-01-08,Single,Male,lance4@adventure-works.com,30000,0,Partial College,Clerical,N,47
16191,MS.,Margaret,Zeng,1978-03-18,Single,Female,margaret27@adventure-works.com,30000,0,High School,Manual,Y,48
16192,MS.,Marie,Lopez,1978-06-04,Single,Female,marie18@adventure-works.com,30000,0,High School,Manual,N,48
16193,MR.,Victor,Rubio,1978-06-20,Single,Male,victor21@adventure-works.com,30000,0,High School,Manual,N,48
16194,MS.,Katie,Deng,1973-09-16,Single,Female,katie4@adventure-works.com,30000,0,High School,Manual,N,53
16195,MS.,Abby,Perez,1973-04-12,Married,Female,abby18@adventure-works.com,30000,0,High School,Manual,N,53
16196,MR.,Kurt,Raheem,1973-10-21,Married,Male,kurt18@adventure-works.com,40000,1,Bachelors,Skilled Manual,Y,53
16197,MS.,Heidi,Prasad,1972-08-19,Single,Female,heidi11@adventure-works.com,20000,0,Partial High School,Manual,N,54
16198,MR.,Arthur,Navarro,1972-10-13,Single,Male,arthur34@adventure-works.com,30000,0,High School,Manual,Y,54
16199,MR.,Terrence,Xie,1972-08-18,Single,Male,terrence3@adventure-works.com,40000,2,Partial College,Clerical,Y,54
16200,MS.,Julia,Edwards,1971-04-18,Single,Female,julia3@adventure-works.com,10000,0,Partial High School,Manual,N,55
16201,MR.,Ross,Martin,1971-09-06,Single,Male,ross21@adventure-works.com,20000,0,Partial High School,Manual,Y,55
16202,MR.,Kenneth,Jai,1971-04-21,Single,Male,kenneth9@adventure-works.com,30000,0,High School,Manual,N,55
16203,MR.,Warren,Raje,1970-05-04,Single,Male,warren3@adventure-works.com,40000,2,Partial College,Clerical,Y,56
16204,MR.,Terrence,Anand,1971-04-13,Single,Male,terrence23@adventure-works.com,40000,2,Partial College,Clerical,Y,55
16205,MRS.,Melanie,Sanders,1971-04-01,Single,Female,melanie14@adventure-works.com,40000,2,Partial College,Clerical,Y,55
16206,MRS.,Cindy,Lewis,1971-05-19,Single,Female,cindy21@adventure-works.com,40000,2,Partial College,Clerical,Y,55
16207,MR.,Jordan,Shan,1971-03-13,Single,Male,jordan27@adventure-works.com,40000,2,Partial College,Clerical,Y,55
16208,Unknown,Ruth,Chandra,1971-07-21,Single,Unknown,ruth7@adventure-works.com,40000,2,Partial College,Clerical,Y,55
16209,MS.,Carolyn,Alvarez,1970-03-18,Single,Female,carolyn26@adventure-works.com,50000,0,Graduate Degree,Skilled Manual,Y,56
16210,MRS.,Olivia,Cooper,1974-03-12,Single,Female,olivia34@adventure-works.com,40000,3,Partial College,Clerical,Y,52
16211,MR.,Jesse,Roberts,1974-11-23,Single,Male,jesse28@adventure-works.com,40000,3,Partial College,Clerical,Y,52
16212,MRS.,Jacqueline,Rivera,1930-01-03,Married,Female,jacqueline41@adventure-works.com,50000,1,Graduate Degree,Skilled Manual,Y,96
16213,MS.,Kaylee,Turner,1966-05-16,Single,Female,kaylee26@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,Y,60
16214,MR.,Brett,Fernandez,1966-02-03,Married,Male,brett15@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,Y,60
16215,MR.,Thomas,Turner,1966-05-12,Married,Male,thomas42@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,Y,60
16216,MR.,Charles,Mitchell,1966-09-27,Single,Male,charles39@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,Y,60
16217,MS.,Amanda,Gonzales,1966-09-25,Single,Female,amanda38@adventure-works.com,60000,0,Graduate Degree,Skilled Manual,Y,60
16218,MRS.,Julia,Simmons,1953-10-04,Married,Female,julia81@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,73
16219,MR.,Angel,Sanders,1953-11-22,Married,Male,angel2@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,73
16220,MRS.,Megan,Russell,1953-07-06,Married,Female,megan67@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,73
16221,MR.,Darren,Saunders,1953-05-14,Married,Male,darren13@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,73
16222,MR.,Brandon,Anderson,1953-12-18,Married,Male,brandon30@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,73
16223,MR.,Carlos,Collins,1953-05-18,Married,Male,carlos28@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,73
16224,MR.,Jacob,Martinez,1953-07-20,Married,Male,jacob13@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,73
16225,MR.,Wyatt,Nelson,1953-10-12,Married,Male,wyatt38@adventure-works.com,30000,1,Bachelors,Skilled Manual,Y,73
16226,MRS.,Maria,Blue,1953-05-23,Married,Female,maria7@adventure-works.com,30000,1,Partial College,Clerical,Y,73
16227,MR.,Eric,Lopez,1954-06-18,Married,Male,eric53@adventure-works.com,30000,1,High School,Clerical,Y,72
16228,MR.,Rafael,Zhu,1955-12-27,Married,Male,rafael15@adventure-works.com,40000,1,Partial College,Clerical,Y,71
16229,MR.,Wayne,Chande,1955-05-20,Married,Male,wayne17@adventure-works.com,40000,1,Partial College,Clerical,Y,71
16230,MR.,Craig,Blanco,1955-05-04,Married,Male,craig15@adventure-works.com,40000,1,Partial College,Clerical,Y,71
16231,MRS.,Dana,Martin,1955-11-09,Married,Female,dana16@adventure-works.com,40000,1,Partial College,Clerical,Y,71
16232,MR.,Chase,Richardson,1955-10-06,Married,Male,chase9@adventure-works.com,40000,1,Partial College,Clerical,Y,71
16233,MRS.,Rebecca,King,1955-03-25,Single,Female,rebecca20@adventure-works.com,80000,5,Graduate Degree,Skilled Manual,Y,71
16234,MR.,Wyatt,Martin,1956-05-07,Married,Male,wyatt15@adventure-works.com,40000,1,Partial College,Clerical,Y,70
16235,MR.,Sebastian,Morris,1956-02-17,Married,Male,sebastian17@adventure-works.com,40000,1,Partial College,Clerical,Y,70
16236,MR.,Nicholas,Martinez,1956-12-16,Married,Male,nicholas18@adventure-works.com,40000,1,Partial College,Clerical,Y,70
16237,MRS.,Erin,James,1957-01-12,Married,Female,erin12@adventure-works.com,40000,1,Partial College,Clerical,Y,69
16238,MRS.,Ann,Arun,1957-12-02,Married,Female,ann12@adventure-works.com,40000,1,Partial College,Clerical,Y,69
16239,MR.,Gabriel,Nelson,1957-12-01,Married,Male,gabriel40@adventure-works.com,40000,1,Partial College,Clerical,Y,69
16240,MRS.,Madeline,Green,1958-02-15,Single,Female,madeline14@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y,68
16241,MRS.,Isabel,Butler,1958-10-08,Single,Female,isabel13@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y,68
16242,MRS.,Megan,Garcia,1958-02-24,Single,Female,megan19@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y,68
16243,MRS.,Maria,James,1958-06-25,Single,Female,maria18@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y,68
16244,MR.,Gregory,Kumar,1958-12-19,Married,Male,gregory12@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y,68
16245,MRS.,Alexandra,Griffin,1958-09-25,Single,Female,alexandra42@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y,68
16246,MR.,Lucas,Simmons,1958-11-26,Single,Male,lucas63@adventure-works.com,80000,4,Graduate Degree,Skilled Manual,Y,68
